order_id,order_date,customer_id,customer_name,gender,age,loyalty_tier,customer_city,customer_state,store_id,channel,payment_method,product_id,product_name,category,sub_category,brand,unit_price,quantity,discount_pct,discount_amount,tax_amount,total_amount,cost,profit,order_status,rating
ORD-1028043,2024-12-03,C105211,Ananya Brown,Female,47,Silver,Los Angeles,CA,S030,In-Store,Cash,P1125,Kite Max Dairy Pack,Grocery,Dairy,Kite,6.36,2,0.08,1.02,0.97,12.67,8.26,3.44,Completed,4.0
ORD-1028043,2024-12-03,C105211,Ananya Brown,Female,47,Silver,Los Angeles,CA,S030,In-Store,Cash,P1246,Orbit Lite Office Pack,Books & Stationery,Office Supplies,Orbit,16.51,2,0.03,0.99,1.6,33.63,21.24,10.79,Completed,
ORD-1028044,2024-12-03,C103803,Mei Ivanov,Female,33,Silver,New York,NY,S036,In-Store,Gift Card,P1242,Vertex Premium Office Pack,Books & Stationery,Office Supplies,Vertex,2.14,1,0.03,0.06,0.15,2.23,1.29,0.79,Completed,
ORD-1028044,2024-12-03,C103803,Mei Ivanov,Female,33,Silver,New York,NY,S036,In-Store,Gift Card,P1179,Orbit Eco Fitness Gear,Sports & Outdoors,Fitness,Orbit,55.64,1,0.23,12.8,3.0,45.84,35.97,6.87,Completed,
ORD-1028045,2024-12-03,C101459,Priya Hughes,Female,26,None,Phoenix,AZ,S013,In-Store,Digital Wallet,P1040,Kite Smart T-Shirt,Clothing,T-Shirts,Kite,28.51,2,0.0,0.0,3.99,61.01,43.81,13.21,Completed,
ORD-1028046,2024-12-03,C103298,Ahmed Chen,Male,22,Silver,Minneapolis,MN,ONLINE,Online,Debit Card,P1115,Cobalt Pro Beverage,Grocery,Beverages,Cobalt,1.34,7,0.03,0.28,0.64,9.74,6.9,2.2,Completed,
ORD-1028046,2024-12-03,C103298,Ahmed Chen,Male,22,Silver,Minneapolis,MN,ONLINE,Online,Debit Card,P1116,Apex Deluxe Beverage,Grocery,Beverages,Apex,3.0,2,0.03,0.18,0.48,6.3,3.37,2.45,Completed,
ORD-1028047,2024-12-03,C104820,Kenji Miller,Male,35,Silver,San Antonio,TX,ONLINE,Mobile App,Credit Card,P1092,Apex Lite Furniture Piece,Home & Kitchen,Furniture,Apex,117.6,2,0.23,54.1,12.68,193.78,143.37,37.73,Completed,
ORD-1028047,2024-12-03,C104820,Kenji Miller,Male,35,Silver,San Antonio,TX,ONLINE,Mobile App,Credit Card,P1139,Willow Max Pantry Staple,Grocery,Pantry,Willow,13.61,5,0.03,2.04,4.62,70.63,33.42,32.59,Completed,
ORD-1028047,2024-12-03,C104820,Kenji Miller,Male,35,Silver,San Antonio,TX,ONLINE,Mobile App,Credit Card,P1120,Vertex Max Beverage,Grocery,Beverages,Vertex,1.3,6,0.18,1.4,0.32,6.72,4.94,1.46,Completed,3.0
ORD-1028047,2024-12-03,C104820,Kenji Miller,Male,35,Silver,San Antonio,TX,ONLINE,Mobile App,Credit Card,P1161,Pinnacle Eco Makeup Set,Beauty & Health,Makeup,Pinnacle,13.09,4,0.03,1.57,3.56,54.35,39.66,11.13,Completed,
ORD-1028047,2024-12-03,C104820,Kenji Miller,Male,35,Silver,San Antonio,TX,ONLINE,Mobile App,Credit Card,P1116,Apex Deluxe Beverage,Grocery,Beverages,Apex,3.13,2,0.03,0.19,0.3,6.37,2.96,3.11,Completed,
ORD-1028048,2024-12-03,C108005,Kenji Ivanov,Male,41,None,Denver,CO,S001,In-Store,Credit Card,P1234,Pinnacle Eco Non-Fiction Book,Books & Stationery,Non-Fiction,Pinnacle,8.62,3,0.2,5.17,1.45,22.14,17.18,3.51,Completed,4.0
ORD-1028049,2024-12-03,C105995,Mateo Ahmed,Male,32,Gold,Portland,OR,S003,In-Store,Credit Card,P1066,Kite Eco Shoes,Clothing,Shoes,Kite,178.56,4,0.05,35.71,54.28,732.81,516.98,161.55,Completed,3.0
ORD-1028049,2024-12-03,C105995,Mateo Ahmed,Male,32,Gold,Portland,OR,S003,In-Store,Credit Card,P1216,Harbor Max Puzzle,Toys & Games,Puzzles,Harbor,21.44,2,0.05,2.14,3.26,44.0,22.18,18.56,Completed,4.0
ORD-1028050,2024-12-03,C103324,Mei Miller,Female,32,Gold,Los Angeles,CA,ONLINE,Online,Debit Card,P1136,Terra Eco Frozen Meal,Grocery,Frozen Foods,Terra,3.43,8,0.2,5.49,1.1,23.05,18.94,3.01,Completed,
ORD-1028051,2024-12-03,C104578,Zara Singh,Female,31,Gold,Dallas,TX,S034,In-Store,Digital Wallet,P1197,Nova Premium Sports Kit,Sports & Outdoors,Team Sports,Nova,9.06,2,0.25,4.53,1.12,14.71,9.83,3.76,Completed,4.0
ORD-1028051,2024-12-03,C104578,Zara Singh,Female,31,Gold,Dallas,TX,S034,In-Store,Digital Wallet,P1204,Ember Deluxe Board Game,Toys & Games,Board Games,Ember,10.57,3,0.05,1.59,2.11,32.23,25.07,5.05,Completed,
ORD-1028052,2024-12-03,C108998,Elena Bailey,Female,19,None,Seattle,WA,ONLINE,Mobile App,Cash,P1187,Kite Pro Cycling Gear,Sports & Outdoors,Cycling,Kite,29.34,1,0.0,0.0,1.47,30.81,15.32,14.02,Completed,
ORD-1028053,2024-12-03,C106486,Zara Bailey,Female,44,None,Boston,MA,S025,In-Store,Digital Wallet,P1124,Atlas Premium Dairy Pack,Grocery,Dairy,Atlas,3.99,6,0.0,0.0,1.68,25.62,11.46,12.48,Completed,
ORD-1028054,2024-12-03,C111900,James Ivanov,Male,38,Silver,Miami,FL,S019,In-Store,Credit Card,P1242,Vertex Premium Office Pack,Books & Stationery,Office Supplies,Vertex,2.34,2,0.13,0.61,0.28,4.35,2.39,1.68,Completed,5.0
ORD-1028054,2024-12-03,C111900,James Ivanov,Male,38,Silver,Miami,FL,S019,In-Store,Credit Card,P1017,Atlas Essential Headphones,Electronics,Headphones,Atlas,46.84,3,0.33,46.37,4.71,98.86,69.59,24.56,Completed,
ORD-1028055,2024-12-03,C103395,Wei Singh,Male,44,None,Denver,CO,S030,In-Store,Debit Card,P1105,Atlas Smart Storage Box,Home & Kitchen,Storage,Atlas,21.49,4,0.1,8.6,6.38,83.74,60.66,16.7,Completed,
ORD-1028055,2024-12-03,C103395,Wei Singh,Male,44,None,Denver,CO,S030,In-Store,Debit Card,P1126,Aurora Ultra Dairy Pack,Grocery,Dairy,Aurora,4.63,2,0.2,1.85,0.52,7.93,4.48,2.93,Completed,
ORD-1028055,2024-12-03,C103395,Wei Singh,Male,44,None,Denver,CO,S030,In-Store,Debit Card,P1241,Summit Essential Office Pack,Books & Stationery,Office Supplies,Summit,13.7,1,0.1,1.37,0.62,12.95,7.16,5.17,Completed,
ORD-1028056,2024-12-03,C111545,Ahmed Hughes,Male,46,Silver,Seattle,WA,S026,In-Store,Cash,P1141,Orbit Ultra Pantry Staple,Grocery,Pantry,Orbit,2.1,4,0.03,0.25,0.57,8.72,6.71,1.44,Completed,
ORD-1028057,2024-12-03,C102303,Ananya Tanaka,Female,23,None,Portland,OR,ONLINE,Online,Debit Card,P1170,Kite Deluxe Fragrance,Beauty & Health,Fragrance,Kite,20.38,2,0.1,4.08,2.93,39.61,24.98,11.7,Completed,
ORD-1028057,2024-12-03,C102303,Ananya Tanaka,Female,23,None,Portland,OR,ONLINE,Online,Debit Card,P1227,Willow Pro Fiction Book,Books & Stationery,Fiction,Willow,5.96,4,0.05,1.19,1.13,23.78,11.51,11.14,Completed,
ORD-1028058,2024-12-03,C110864,Daniel Patel,Male,23,Gold,New York,NY,S007,In-Store,Debit Card,P1228,Summit Premium Fiction Book,Books & Stationery,Fiction,Summit,23.72,1,0.05,1.19,1.58,24.11,15.62,6.91,Completed,
ORD-1028058,2024-12-03,C110864,Daniel Patel,Male,23,Gold,New York,NY,S007,In-Store,Debit Card,P1223,Cobalt Smart Fiction Book,Books & Stationery,Fiction,Cobalt,24.48,1,0.1,2.45,1.76,23.79,18.2,3.83,Completed,
ORD-1028058,2024-12-03,C110864,Daniel Patel,Male,23,Gold,New York,NY,S007,In-Store,Debit Card,P1075,Lumina Max Cookware Set,Home & Kitchen,Cookware,Lumina,15.44,2,0.05,1.54,1.47,30.81,19.9,9.44,Returned,
ORD-1028059,2024-12-03,C102721,Hassan Smith,Male,49,None,Houston,TX,ONLINE,Online,Debit Card,P1057,Aurora Pro Dress,Clothing,Dresses,Aurora,72.37,3,0.2,43.42,12.16,185.85,107.56,66.13,Completed,5.0
ORD-1028059,2024-12-03,C102721,Hassan Smith,Male,49,None,Houston,TX,ONLINE,Online,Debit Card,P1207,Orbit Ultra Action Figure,Toys & Games,Action Figures,Orbit,7.1,2,0.15,2.13,1.0,13.07,10.06,2.01,Completed,
ORD-1028060,2024-12-03,C108930,Ayesha Khan,Female,65,None,Los Angeles,CA,ONLINE,Online,Cash,P1037,Harbor Classic T-Shirt,Clothing,T-Shirts,Harbor,12.14,2,0.2,4.86,1.6,21.02,16.69,2.73,Returned,
ORD-1028060,2024-12-03,C108930,Ayesha Khan,Female,65,None,Los Angeles,CA,ONLINE,Online,Cash,P1235,Atlas Premium Notebook,Books & Stationery,Notebooks,Atlas,4.73,2,0.0,0.0,0.76,10.22,6.23,3.23,Completed,3.0
ORD-1028060,2024-12-03,C108930,Ayesha Khan,Female,65,None,Los Angeles,CA,ONLINE,Online,Cash,P1183,Orbit Smart Camping Gear,Sports & Outdoors,Camping,Orbit,172.84,2,0.15,51.85,14.69,308.52,219.82,74.01,Completed,3.0
ORD-1028061,2024-12-03,C108594,James Khan,Male,38,Platinum,Minneapolis,MN,ONLINE,Online,Cash,P1108,Harbor Pro Storage Box,Home & Kitchen,Storage,Harbor,39.86,3,0.08,9.57,7.7,117.71,65.15,44.86,Completed,
ORD-1028061,2024-12-03,C108594,James Khan,Male,38,Platinum,Minneapolis,MN,ONLINE,Online,Cash,P1120,Vertex Max Beverage,Grocery,Beverages,Vertex,1.35,7,0.28,2.65,0.56,7.36,5.11,1.69,Completed,3.0
ORD-1028062,2024-12-03,C108918,Fatima Patel,Female,49,None,Los Angeles,CA,S027,In-Store,Digital Wallet,P1124,Atlas Premium Dairy Pack,Grocery,Dairy,Atlas,3.74,7,0.0,0.0,2.16,28.34,20.65,5.53,Completed,
ORD-1028063,2024-12-03,C104436,Yuki Williams,Female,41,Gold,Seattle,WA,S012,In-Store,Credit Card,P1235,Atlas Premium Notebook,Books & Stationery,Notebooks,Atlas,5.01,3,0.15,2.25,0.89,13.67,10.88,1.9,Completed,
ORD-1028064,2024-12-03,C111808,Arjun Patel,Male,45,None,New York,NY,S036,In-Store,Debit Card,P1131,Atlas Pro Bakery Item,Grocery,Bakery,Atlas,3.14,3,0.0,0.0,0.75,10.17,5.21,4.21,Completed,
ORD-1028065,2024-12-03,C104870,Fatima Miller,Female,37,Silver,San Antonio,TX,S004,In-Store,Debit Card,P1223,Cobalt Smart Fiction Book,Books & Stationery,Fiction,Cobalt,24.68,2,0.13,6.42,3.01,45.95,34.66,8.28,Completed,5.0
ORD-1028065,2024-12-03,C104870,Fatima Miller,Female,37,Silver,San Antonio,TX,S004,In-Store,Debit Card,P1213,Vertex Max Puzzle,Toys & Games,Puzzles,Vertex,9.72,4,0.03,1.17,3.02,40.73,27.94,9.77,Completed,
ORD-1028066,2024-12-03,C105437,Arjun Martinez,Male,21,Gold,New York,NY,ONLINE,Online,Credit Card,P1046,Pinnacle Premium Jeans,Clothing,Jeans,Pinnacle,73.5,2,0.1,14.7,6.62,138.92,113.71,18.59,Completed,4.0
ORD-1028067,2024-12-03,C104180,Ali Lopez,Male,48,None,Portland,OR,ONLINE,Online,Debit Card,P1068,Zenith Deluxe Activewear Set,Clothing,Activewear,Zenith,16.4,2,0.0,0.0,1.64,34.44,24.91,7.89,Completed,
ORD-1028067,2024-12-03,C104180,Ali Lopez,Male,48,None,Portland,OR,ONLINE,Online,Debit Card,P1203,Willow Max Board Game,Toys & Games,Board Games,Willow,15.79,4,0.0,0.0,5.05,68.21,37.06,26.1,Completed,
ORD-1028068,2024-12-03,C109028,Ayesha Davis,Female,35,Gold,Philadelphia,PA,S018,In-Store,Cash,P1126,Aurora Ultra Dairy Pack,Grocery,Dairy,Aurora,4.61,4,0.1,1.84,1.37,17.97,9.52,7.08,Completed,
ORD-1028068,2024-12-03,C109028,Ayesha Davis,Female,35,Gold,Philadelphia,PA,S018,In-Store,Cash,P1227,Willow Pro Fiction Book,Books & Stationery,Fiction,Willow,5.64,3,0.05,0.85,1.12,17.19,10.24,5.83,Completed,
ORD-1028068,2024-12-03,C109028,Ayesha Davis,Female,35,Gold,Philadelphia,PA,S018,In-Store,Cash,P1126,Aurora Ultra Dairy Pack,Grocery,Dairy,Aurora,4.41,5,0.05,1.1,1.68,22.63,11.98,8.97,Completed,
ORD-1028069,2024-12-03,C101072,Oliver Foster,Male,42,None,San Antonio,TX,S005,In-Store,Credit Card,P1141,Orbit Ultra Pantry Staple,Grocery,Pantry,Orbit,2.03,2,0.2,0.81,0.26,3.51,2.57,0.68,Returned,2.0
ORD-1028070,2024-12-03,C104687,Omar Khan,Male,38,None,Portland,OR,ONLINE,Mobile App,Digital Wallet,P1156,Lumina Essential Haircare Kit,Beauty & Health,Haircare,Lumina,8.53,1,0.0,0.0,0.68,9.21,5.23,3.3,Completed,
ORD-1028071,2024-12-03,C111481,Arjun Williams,Male,35,Silver,San Diego,CA,ONLINE,Online,Credit Card,P1207,Orbit Ultra Action Figure,Toys & Games,Action Figures,Orbit,7.06,2,0.18,2.54,0.81,12.39,9.33,2.25,Completed,
ORD-1028071,2024-12-03,C111481,Arjun Williams,Male,35,Silver,San Diego,CA,ONLINE,Online,Credit Card,P1028,Aurora Premium Smart Watch,Electronics,Smart Watches,Aurora,306.47,2,0.18,110.33,35.18,537.79,289.3,213.31,Completed,
ORD-1028071,2024-12-03,C111481,Arjun Williams,Male,35,Silver,San Diego,CA,ONLINE,Online,Credit Card,P1231,Aurora Essential Non-Fiction Book,Books & Stationery,Non-Fiction,Aurora,33.34,1,0.08,2.67,2.45,33.12,15.53,15.14,Completed,
ORD-1028072,2024-12-03,C108548,Priya Reed,Female,44,Gold,New York,NY,ONLINE,Mobile App,Debit Card,P1059,Ember Premium Dress,Clothing,Dresses,Ember,96.65,2,0.25,48.32,11.6,156.58,90.39,54.59,Completed,
ORD-1028073,2024-12-03,C103816,Amelia Johnson,Female,35,Silver,New York,NY,S011,In-Store,Credit Card,P1074,Harbor Premium Cookware Set,Home & Kitchen,Cookware,Harbor,55.74,2,0.13,14.49,4.85,101.84,50.19,46.8,Completed,
ORD-1028074,2024-12-03,C102822,Mateo Cooper,Male,62,Silver,San Diego,CA,ONLINE,Online,Credit Card,P1234,Pinnacle Eco Non-Fiction Book,Books & Stationery,Non-Fiction,Pinnacle,8.68,2,0.03,0.52,1.35,18.19,10.01,6.83,Completed,4.0
ORD-1028074,2024-12-03,C102822,Mateo Cooper,Male,62,Silver,San Diego,CA,ONLINE,Online,Credit Card,P1223,Cobalt Smart Fiction Book,Books & Stationery,Fiction,Cobalt,24.18,3,0.03,2.18,3.52,73.88,56.27,14.09,Completed,
ORD-1028075,2024-12-03,C108876,Noah Miller,Male,24,None,Dallas,TX,ONLINE,Online,Credit Card,P1037,Harbor Classic T-Shirt,Clothing,T-Shirts,Harbor,12.85,3,0.0,0.0,2.7,41.25,28.14,10.41,Completed,5.0
ORD-1028075,2024-12-03,C108876,Noah Miller,Male,24,None,Dallas,TX,ONLINE,Online,Credit Card,P1154,Apex Pro Haircare Kit,Beauty & Health,Haircare,Apex,8.93,2,0.15,2.68,1.21,16.39,9.25,5.93,Completed,
ORD-1028075,2024-12-03,C108876,Noah Miller,Male,24,None,Dallas,TX,ONLINE,Online,Credit Card,P1128,Kite Pro Bakery Item,Grocery,Bakery,Kite,7.78,5,0.0,0.0,3.21,42.11,18.97,19.93,Completed,
ORD-1028075,2024-12-03,C108876,Noah Miller,Male,24,None,Dallas,TX,ONLINE,Online,Credit Card,P1065,Willow Pro Shoes,Clothing,Shoes,Willow,93.59,4,0.0,0.0,18.72,393.08,246.67,127.69,Completed,
ORD-1028075,2024-12-03,C108876,Noah Miller,Male,24,None,Dallas,TX,ONLINE,Online,Credit Card,P1114,Zenith Smart Snack Pack,Grocery,Snacks,Zenith,3.44,7,0.05,1.2,1.14,24.02,16.62,6.26,Completed,
ORD-1028076,2024-12-03,C103948,Grace Foster,Female,50,None,Miami,FL,ONLINE,Online,Credit Card,P1109,Summit Deluxe Snack Pack,Grocery,Snacks,Summit,1.26,7,0.0,0.0,0.71,9.53,6.66,2.16,Completed,
ORD-1028076,2024-12-03,C103948,Grace Foster,Female,50,None,Miami,FL,ONLINE,Online,Credit Card,P1141,Orbit Ultra Pantry Staple,Grocery,Pantry,Orbit,2.09,8,0.1,1.67,1.05,16.1,9.46,5.59,Completed,
ORD-1028077,2024-12-03,C105043,Daniel Bailey,Male,29,None,San Diego,CA,S038,In-Store,Credit Card,P1072,Aurora Premium Activewear Set,Clothing,Activewear,Aurora,43.28,1,0.0,0.0,3.57,46.85,28.01,15.27,Completed,
ORD-1028078,2024-12-03,C105762,Samuel Singh,Male,24,Silver,Phoenix,AZ,ONLINE,Mobile App,Credit Card,P1069,Pinnacle Lite Activewear Set,Clothing,Activewear,Pinnacle,38.58,3,0.03,3.47,5.61,117.88,85.93,26.34,Completed,
ORD-1028078,2024-12-03,C105762,Samuel Singh,Male,24,Silver,Phoenix,AZ,ONLINE,Mobile App,Credit Card,P1155,Zenith Premium Haircare Kit,Beauty & Health,Haircare,Zenith,15.47,3,0.03,1.39,3.6,48.62,32.92,12.1,Returned,4.0
ORD-1028079,2024-12-03,C110590,Ananya Smith,Other,23,Gold,Philadelphia,PA,S025,In-Store,Cash,P1180,Harbor Pro Fitness Gear,Sports & Outdoors,Fitness,Harbor,241.21,3,0.05,36.18,48.12,735.57,448.47,238.98,Completed,
ORD-1028080,2024-12-03,C101715,Ayesha Ivanov,Other,63,Silver,Boston,MA,S007,In-Store,Debit Card,P1142,Kite Premium Pantry Staple,Grocery,Pantry,Kite,5.59,7,0.08,3.13,1.8,37.8,25.61,10.39,Completed,
ORD-1028081,2024-12-03,C105481,Hannah Martinez,Female,57,Silver,Dallas,TX,ONLINE,Mobile App,Credit Card,P1041,Terra Max T-Shirt,Clothing,T-Shirts,Terra,16.9,1,0.03,0.51,1.15,17.54,10.96,5.43,Completed,
ORD-1028081,2024-12-03,C105481,Hannah Martinez,Female,57,Silver,Dallas,TX,ONLINE,Mobile App,Credit Card,P1157,Cobalt Essential Makeup Set,Beauty & Health,Makeup,Cobalt,14.75,3,0.03,1.33,3.54,46.46,21.23,21.69,Completed,
ORD-1028082,2024-12-03,C109861,Hannah Smith,Female,44,None,Houston,TX,ONLINE,Online,Gift Card,P1188,Aurora Premium Cycling Gear,Sports & Outdoors,Cycling,Aurora,600.68,1,0.0,0.0,30.03,630.71,312.02,288.66,Completed,5.0
ORD-1028082,2024-12-03,C109861,Hannah Smith,Female,44,None,Houston,TX,ONLINE,Online,Gift Card,P1080,Lumina Pro Appliance,Home & Kitchen,Appliances,Lumina,205.15,3,0.0,0.0,50.77,666.22,412.79,202.66,Completed,5.0
ORD-1028083,2024-12-03,C110788,James Kim,Male,46,None,Seattle,WA,S016,In-Store,Cash,P1233,Pinnacle Deluxe Non-Fiction Book,Books & Stationery,Non-Fiction,Pinnacle,19.57,2,0.0,0.0,3.13,42.27,19.22,19.92,Completed,4.0
ORD-1028083,2024-12-03,C110788,James Kim,Male,46,None,Seattle,WA,S016,In-Store,Cash,P1155,Zenith Premium Haircare Kit,Beauty & Health,Haircare,Zenith,14.68,4,0.2,11.74,2.35,49.33,31.64,15.34,Completed,3.0
ORD-1028083,2024-12-03,C110788,James Kim,Male,46,None,Seattle,WA,S016,In-Store,Cash,P1153,Ember Smart Haircare Kit,Beauty & Health,Haircare,Ember,12.1,1,0.0,0.0,1.0,13.1,7.55,4.55,Returned,
ORD-1028083,2024-12-03,C110788,James Kim,Male,46,None,Seattle,WA,S016,In-Store,Cash,P1237,Nova Essential Notebook,Books & Stationery,Notebooks,Nova,3.93,1,0.0,0.0,0.31,4.24,2.8,1.13,Completed,4.0
ORD-1028083,2024-12-03,C110788,James Kim,Male,46,None,Seattle,WA,S016,In-Store,Cash,P1233,Pinnacle Deluxe Non-Fiction Book,Books & Stationery,Non-Fiction,Pinnacle,20.44,1,0.1,2.04,1.47,19.87,9.88,8.52,Completed,
ORD-1028084,2024-12-03,C108561,Grace Miller,Female,39,None,Philadelphia,PA,S006,In-Store,Cash,P1208,Harbor Lite Action Figure,Toys & Games,Action Figures,Harbor,9.48,3,0.0,0.0,1.99,30.43,15.64,12.8,Completed,1.0
ORD-1028084,2024-12-03,C108561,Grace Miller,Female,39,None,Philadelphia,PA,S006,In-Store,Cash,P1062,Willow Classic Shoes,Clothing,Shoes,Willow,65.18,3,0.05,9.78,14.86,200.62,98.09,87.67,Completed,
ORD-1028084,2024-12-03,C108561,Grace Miller,Female,39,None,Philadelphia,PA,S006,In-Store,Cash,P1030,Pinnacle Smart Smart Watch,Electronics,Smart Watches,Pinnacle,64.05,3,0.15,28.82,11.43,174.76,104.86,58.47,Completed,
ORD-1028085,2024-12-04,C105347,Noah Tanaka,Male,23,Silver,Atlanta,GA,ONLINE,Online,Gift Card,P1114,Zenith Smart Snack Pack,Grocery,Snacks,Zenith,3.53,6,0.03,0.64,1.03,21.57,11.08,9.46,Completed,5.0
ORD-1028085,2024-12-04,C105347,Noah Tanaka,Male,23,Silver,Atlanta,GA,ONLINE,Online,Gift Card,P1111,Aurora Smart Snack Pack,Grocery,Snacks,Aurora,2.9,4,0.18,2.09,0.76,10.27,7.0,2.51,Completed,
ORD-1028085,2024-12-04,C105347,Noah Tanaka,Male,23,Silver,Atlanta,GA,ONLINE,Online,Gift Card,P1116,Apex Deluxe Beverage,Grocery,Beverages,Apex,3.21,2,0.08,0.51,0.3,6.21,3.68,2.23,Completed,4.0
ORD-1028086,2024-12-04,C104147,Mason Davis,Male,43,Platinum,Denver,CO,ONLINE,Online,Debit Card,P1123,Vertex Premium Dairy Pack,Grocery,Dairy,Vertex,9.66,2,0.23,4.44,1.19,16.07,13.03,1.85,Returned,4.0
ORD-1028086,2024-12-04,C104147,Mason Davis,Male,43,Platinum,Denver,CO,ONLINE,Online,Debit Card,P1035,Kite Ultra Camera,Electronics,Cameras,Kite,396.81,1,0.08,31.74,18.25,383.32,214.83,150.24,Completed,4.0
ORD-1028086,2024-12-04,C104147,Mason Davis,Male,43,Platinum,Denver,CO,ONLINE,Online,Debit Card,P1097,Atlas Pro Decor Item,Home & Kitchen,Decor,Atlas,82.22,2,0.08,13.16,10.59,161.87,99.69,51.59,Completed,
ORD-1028086,2024-12-04,C104147,Mason Davis,Male,43,Platinum,Denver,CO,ONLINE,Online,Debit Card,P1024,Orbit Smart Tablet,Electronics,Tablets,Orbit,199.91,3,0.23,137.94,32.33,494.12,415.34,46.45,Completed,
ORD-1028087,2024-12-04,C103029,Ananya Ivanov,Female,29,None,Los Angeles,CA,S036,In-Store,Digital Wallet,P1110,Kite Essential Snack Pack,Grocery,Snacks,Kite,2.44,8,0.0,0.0,1.37,20.89,13.93,5.59,Completed,
ORD-1028088,2024-12-04,C110661,Grace Smith,Female,24,Gold,Seattle,WA,ONLINE,Online,Credit Card,P1144,Atlas Pro Pantry Staple,Grocery,Pantry,Atlas,4.96,8,0.25,9.92,2.08,31.84,19.98,9.78,Completed,
ORD-1028088,2024-12-04,C110661,Grace Smith,Female,24,Gold,Seattle,WA,ONLINE,Online,Credit Card,P1046,Pinnacle Premium Jeans,Clothing,Jeans,Pinnacle,71.26,2,0.05,7.13,6.77,142.16,88.82,46.57,Completed,
ORD-1028089,2024-12-04,C101814,Sophia Patel,Female,40,None,Phoenix,AZ,S019,In-Store,Cash,P1127,Kite Lite Bakery Item,Grocery,Bakery,Kite,2.88,1,0.3,0.86,0.17,2.19,1.79,0.23,Completed,
ORD-1028089,2024-12-04,C101814,Sophia Patel,Female,40,None,Phoenix,AZ,S019,In-Store,Cash,P1210,Atlas Classic Action Figure,Toys & Games,Action Figures,Atlas,24.56,1,0.2,4.91,0.98,20.63,19.29,0.36,Returned,5.0
ORD-1028089,2024-12-04,C101814,Sophia Patel,Female,40,None,Phoenix,AZ,S019,In-Store,Cash,P1197,Nova Premium Sports Kit,Sports & Outdoors,Team Sports,Nova,9.0,2,0.0,0.0,1.44,19.44,11.23,6.77,Completed,
ORD-1028089,2024-12-04,C101814,Sophia Patel,Female,40,None,Phoenix,AZ,S019,In-Store,Cash,P1120,Vertex Max Beverage,Grocery,Beverages,Vertex,1.38,4,0.0,0.0,0.46,5.98,3.67,1.85,Completed,3.0
ORD-1028089,2024-12-04,C101814,Sophia Patel,Female,40,None,Phoenix,AZ,S019,In-Store,Cash,P1024,Orbit Smart Tablet,Electronics,Tablets,Orbit,188.6,4,0.15,113.16,51.3,692.54,374.11,267.13,Completed,
ORD-1028090,2024-12-04,C102601,Raj Ivanov,Male,42,None,Chicago,IL,S029,In-Store,Debit Card,P1155,Zenith Premium Haircare Kit,Beauty & Health,Haircare,Zenith,15.43,4,0.1,6.17,2.78,58.33,28.69,26.86,Returned,
ORD-1028090,2024-12-04,C102601,Raj Ivanov,Male,42,None,Chicago,IL,S029,In-Store,Debit Card,P1187,Kite Pro Cycling Gear,Sports & Outdoors,Cycling,Kite,29.03,1,0.0,0.0,2.32,31.35,18.72,10.31,Completed,4.0
ORD-1028091,2024-12-04,C105795,Grace Johnson,Female,52,Silver,Chicago,IL,S018,In-Store,Cash,P1046,Pinnacle Premium Jeans,Clothing,Jeans,Pinnacle,74.61,4,0.03,8.95,23.16,312.65,144.27,145.22,Completed,2.0
ORD-1028092,2024-12-04,C104844,Ethan Garcia,Male,39,Gold,Denver,CO,S034,In-Store,Cash,P1214,Ember Max Puzzle,Toys & Games,Puzzles,Ember,6.4,2,0.05,0.64,0.61,12.77,7.63,4.53,Completed,
ORD-1028092,2024-12-04,C104844,Ethan Garcia,Male,39,Gold,Denver,CO,S034,In-Store,Cash,P1098,Lumina Eco Decor Item,Home & Kitchen,Decor,Lumina,13.81,3,0.05,2.07,1.97,41.33,31.66,7.7,Completed,4.0
ORD-1028092,2024-12-04,C104844,Ethan Garcia,Male,39,Gold,Denver,CO,S034,In-Store,Cash,P1124,Atlas Premium Dairy Pack,Grocery,Dairy,Atlas,4.04,4,0.05,0.81,1.07,16.42,10.5,4.85,Completed,
ORD-1028092,2024-12-04,C104844,Ethan Garcia,Male,39,Gold,Denver,CO,S034,In-Store,Cash,P1227,Willow Pro Fiction Book,Books & Stationery,Fiction,Willow,5.71,1,0.1,0.57,0.36,5.5,3.63,1.51,Completed,
ORD-1028092,2024-12-04,C104844,Ethan Garcia,Male,39,Gold,Denver,CO,S034,In-Store,Cash,P1059,Ember Premium Dress,Clothing,Dresses,Ember,91.3,3,0.05,13.7,20.82,281.02,130.14,130.06,Completed,
ORD-1028093,2024-12-04,C106599,Chloe Garcia,Female,22,Silver,San Antonio,TX,ONLINE,Mobile App,Debit Card,P1175,Zenith Pro Fitness Gear,Sports & Outdoors,Fitness,Zenith,84.62,1,0.18,15.23,3.47,72.86,59.43,9.96,Completed,
ORD-1028094,2024-12-04,C100362,Fatima Chen,Female,23,Silver,Los Angeles,CA,ONLINE,Online,Credit Card,P1242,Vertex Premium Office Pack,Books & Stationery,Office Supplies,Vertex,2.21,2,0.18,0.8,0.25,3.87,3.16,0.46,Completed,
ORD-1028095,2024-12-04,C109467,Ivan Hughes,Male,30,Silver,Portland,OR,S030,In-Store,Debit Card,P1115,Cobalt Pro Beverage,Grocery,Beverages,Cobalt,1.33,3,0.13,0.52,0.17,3.64,2.52,0.95,Completed,
